country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Delhi,Delhi,"Burari Crossing, Delhi - IITM","24-08-2026 11:00:00",28.7256504,77.2011573,NH3,NA,NA,NA
India,Delhi,Delhi,"IMD Lodhi Road, Delhi - IITM","24-08-2026 11:00:00",28.5918245,77.2273074,OZONE,6,32,13
India,Delhi,Delhi,"Alipur, Delhi - DPCC","24-08-2026 11:00:00",28.815329,77.15301,NO2,32,67,50
India,Delhi,Delhi,"North Campus, DU, Delhi - IITM","24-08-2026 11:00:00",28.6573814,77.1585447,NO2,51,196,102
India,Delhi,Delhi,"Pusa, Delhi - IITM","24-08-2026 11:00:00",28.63611,77.173332,PM10,35,125,88
India,Delhi,Delhi,"Pusa, Delhi - IITM","24-08-2026 11:00:00",28.63611,77.173332,NO2,5,118,39
India,Delhi,Delhi,"DTU, Delhi - CPCB","24-08-2026 11:00:00",28.7500499,77.1112615,PM10,40,100,70
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ","24-08-2026 11:00:00",28.5710274,77.0719006,OZONE,2,7,5
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","24-08-2026 11:00:00",28.498571,77.26484,SO2,4,9,7
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","24-08-2026 11:00:00",28.498571,77.26484,OZONE,5,14,8
India,Delhi,Delhi,"IIT Delhi, Delhi - IITM","24-08-2026 11:00:00",28.54246,77.191651,NH3,NA,NA,NA
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IITM","24-08-2026 11:00:00",28.5627763,77.1180053,PM2.5,26,97,61
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IITM","24-08-2026 11:00:00",28.5627763,77.1180053,CO,41,71,58
India,Delhi,Delhi,"IGNOU_Maidan Garhi, Delhi - DPCC","24-08-2026 11:00:00",28.493624,77.201159,PM2.5,2,43,23
India,Delhi,Delhi,"IGNOU_Maidan Garhi, Delhi - DPCC","24-08-2026 11:00:00",28.493624,77.201159,NO2,4,12,7
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","24-08-2026 11:00:00",28.647622,77.315809,CO,113,127,121
India,Delhi,Delhi,"Shadipur, Delhi - CPCB","24-08-2026 11:00:00",28.6514781,77.1473105,PM10,29,111,71
India,Delhi,Delhi,"Shadipur, Delhi - CPCB","24-08-2026 11:00:00",28.6514781,77.1473105,NH3,5,10,7
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC","24-08-2026 11:00:00",28.636429,77.201067,NH3,8,9,8
India,Delhi,Delhi,"Pusa, Delhi - DPCC","24-08-2026 11:00:00",28.639652,77.146275,NO2,29,59,39
India,Delhi,Delhi,"Pusa, Delhi - DPCC","24-08-2026 11:00:00",28.639652,77.146275,OZONE,1,2,2
India,Delhi,Delhi,"Sirifort, Delhi - CPCB","24-08-2026 11:00:00",28.5504249,77.2159377,SO2,15,44,28
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","24-08-2026 11:00:00",28.656756,77.227234,NO2,8,42,24
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB","24-08-2026 11:00:00",22.12665,83.483212,OZONE,4,6,5
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","24-08-2026 11:00:00",21.237755,81.705301,CO,10,14,12
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB","24-08-2026 11:00:00",21.219665,81.630094,PM2.5,9,29,14
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB","24-08-2026 11:00:00",21.219665,81.630094,NO2,7,25,15
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB","24-08-2026 11:00:00",21.219665,81.630094,NH3,2,2,2
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB","24-08-2026 11:00:00",21.371751,81.664929,PM10,11,154,62
India,Delhi,Delhi,"Cantonment Area, Delhi - DPCC","24-08-2026 11:00:00",28.594169,77.1251,OZONE,2,4,3
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC","24-08-2026 11:00:00",28.710508,77.249485,PM2.5,27,170,67
India,Delhi,Delhi,"Bawana, Delhi - DPCC","24-08-2026 11:00:00",28.7762,77.051074,PM10,80,161,108
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","24-08-2026 11:00:00",28.672342,77.31526,PM2.5,12,277,83
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","24-08-2026 11:00:00",28.672342,77.31526,NH3,5,7,6
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","24-08-2026 11:00:00",28.672342,77.31526,SO2,5,9,7
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","24-08-2026 11:00:00",28.672342,77.31526,CO,52,83,68
India,Delhi,Delhi,"Mundka, Delhi - DPCC","24-08-2026 11:00:00",28.684678,77.076574,NO2,57,78,66
India,Delhi,Delhi,"Mundka, Delhi - DPCC","24-08-2026 11:00:00",28.684678,77.076574,NH3,6,11,9
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC","24-08-2026 11:00:00",28.674045,77.131023,PM10,53,177,128
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC","24-08-2026 11:00:00",28.674045,77.131023,NO2,12,40,26
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC","24-08-2026 11:00:00",28.674045,77.131023,CO,37,55,49
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC","24-08-2026 11:00:00",28.674045,77.131023,OZONE,3,21,6
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","24-08-2026 11:00:00",28.695381,77.181665,PM10,48,146,106
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC","24-08-2026 11:00:00",28.56789,77.250515,NH3,5,9,7
India,Delhi,Delhi,"Patparganj, Delhi - DPCC","24-08-2026 11:00:00",28.623763,77.287209,PM10,NA,NA,NA
India,Delhi,Delhi,"Patparganj, Delhi - DPCC","24-08-2026 11:00:00",28.623763,77.287209,NH3,NA,NA,NA
India,Delhi,Delhi,"Patparganj, Delhi - DPCC","24-08-2026 11:00:00",28.623763,77.287209,SO2,NA,NA,NA
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","24-08-2026 11:00:00",28.58028,77.233829,PM10,19,148,100
India,Delhi,Delhi,"NSUT Jaffarpur, Delhi - DPCC","24-08-2026 11:00:00",28.594004,76.909423,SO2,0,3,1
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB","24-08-2026 11:00:00",21.194815,81.31477,CO,10,16,13
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB","24-08-2026 11:00:00",22.348441,82.549611,PM10,7,45,21
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB","24-08-2026 11:00:00",22.12665,83.483212,PM2.5,2,44,18
India,Delhi,Delhi,"ITO, Delhi - CPCB","24-08-2026 11:00:00",28.628624,77.24106,NO2,34,96,60
India,Delhi,Delhi,"ITO, Delhi - CPCB","24-08-2026 11:00:00",28.628624,77.24106,NH3,2,6,4
India,Delhi,Delhi,"Narela, Delhi - DPCC","24-08-2026 11:00:00",28.822836,77.101981,CO,23,48,33
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM","24-08-2026 11:00:00",23.076793,72.627874,NO2,11,41,22
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM","24-08-2026 11:00:00",23.076793,72.627874,CO,4,9,6
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM","24-08-2026 11:00:00",23.016834,72.625775,NO2,11,16,12
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM","24-08-2026 11:00:00",23.016834,72.625775,NH3,NA,NA,NA
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB","24-08-2026 11:00:00",23.002657,72.591912,PM10,64,110,90
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB","24-08-2026 11:00:00",23.002657,72.591912,CO,2,34,13
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM","24-08-2026 11:00:00",23.107969,72.574648,SO2,4,9,7
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM","24-08-2026 11:00:00",23.041137,72.456691,PM10,43,76,56
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM","24-08-2026 11:00:00",23.023389,72.515201,SO2,1,2,1
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM","24-08-2026 11:00:00",23.023389,72.515201,CO,1,9,4
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM","24-08-2026 11:00:00",22.977134,72.553024,PM10,88,130,109
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM","24-08-2026 11:00:00",23.020509,72.579261,NO2,4,15,7
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM","24-08-2026 11:00:00",23.020509,72.579261,NH3,1,1,1
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM","24-08-2026 11:00:00",23.020509,72.579261,CO,22,67,47
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB","24-08-2026 11:00:00",21.613267,73.010555,PM2.5,21,59,37
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB","24-08-2026 11:00:00",21.613267,73.010555,PM10,NA,NA,NA
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB","24-08-2026 11:00:00",28.2068,76.7997,PM2.5,33,394,98
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB","24-08-2026 11:00:00",28.2068,76.7997,NH3,8,15,10
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB","24-08-2026 11:00:00",28.39072,77.30059,PM2.5,57,91,70
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB","24-08-2026 11:00:00",28.39072,77.30059,NO2,23,26,25
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB","24-08-2026 11:00:00",28.376058,77.315741,NO2,30,33,31
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB","24-08-2026 11:00:00",28.376058,77.315741,OZONE,16,16,16
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB","24-08-2026 11:00:00",28.4417,77.3217,NO2,36,39,38
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB","24-08-2026 11:00:00",28.4417,77.3217,NH3,11,12,11
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB","24-08-2026 11:00:00",29.503664,75.467934,SO2,64,73,69
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB","24-08-2026 11:00:00",29.503664,75.467934,CO,45,51,47
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB","24-08-2026 11:00:00",28.4275,77.1465,NO2,30,63,43
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB","24-08-2026 11:00:00",28.4275,77.1465,OZONE,7,23,11
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB","24-08-2026 11:00:00",28.4227,77.0667,NH3,9,22,13
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB","24-08-2026 11:00:00",28.4227,77.0667,SO2,7,10,9
India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB","24-08-2026 11:00:00",28.4501238,77.0263051,NO2,NA,NA,NA
India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB","24-08-2026 11:00:00",29.14056,75.744941,SO2,15,130,20
India,Haryana,Jind,"Police Lines, Jind - HSPCB","24-08-2026 11:00:00",29.307814,76.337619,NH3,4,6,5
India,Haryana,Jind,"Police Lines, Jind - HSPCB","24-08-2026 11:00:00",29.307814,76.337619,CO,4,8,6
India,Haryana,Jind,"Police Lines, Jind - HSPCB","24-08-2026 11:00:00",29.307814,76.337619,OZONE,7,12,10
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB","24-08-2026 11:00:00",29.8006,76.4155,PM2.5,63,86,74
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB","24-08-2026 11:00:00",29.8006,76.4155,NH3,4,6,5
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB","24-08-2026 11:00:00",29.8006,76.4155,CO,17,24,20
India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ","24-08-2026 11:00:00",30.7057778,76.8531805555555,PM2.5,24,75,46
India,Haryana,Panipat,"Sector-18, Panipat - HSPCB","24-08-2026 11:00:00",29.432304,76.972765,SO2,35,66,45
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB","24-08-2026 11:00:00",28.52123,76.37138,NH3,NA,NA,NA
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB","24-08-2026 11:00:00",28.52123,76.37138,SO2,9,11,10
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB","24-08-2026 11:00:00",29.5364,75.0158,PM2.5,28,49,37
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB","24-08-2026 11:00:00",29.5364,75.0158,SO2,32,45,39
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB","24-08-2026 11:00:00",29.5364,75.0158,OZONE,14,54,39
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB","24-08-2026 11:00:00",29.0272,77.0621,PM10,27,83,52
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB","24-08-2026 11:00:00",23.221714,72.654328,NO2,4,4,4
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB","24-08-2026 11:00:00",23.221714,72.654328,CO,13,14,14
India,Gujarat,Mehsana,"Sadanand Nagar, Mehsana - Nexteng Enviro","24-08-2026 11:00:00",23.59315,72.372792,PM2.5,29,73,43
India,Gujarat,Mehsana,"Sadanand Nagar, Mehsana - Nexteng Enviro","24-08-2026 11:00:00",23.59315,72.372792,NO2,3,5,4
India,Gujarat,Mehsana,"Sadanand Nagar, Mehsana - Nexteng Enviro","24-08-2026 11:00:00",23.59315,72.372792,SO2,12,15,14
India,Gujarat,Mehsana,"Sadanand Nagar, Mehsana - Nexteng Enviro","24-08-2026 11:00:00",23.59315,72.372792,OZONE,8,9,9
India,Gujarat,Nandesari,"GIDC, Nandesari - Nandesari Ind. Association","24-08-2026 11:00:00",22.410802,73.097923,PM2.5,24,80,43
India,Gujarat,Nandesari,"GIDC, Nandesari - Nandesari Ind. Association","24-08-2026 11:00:00",22.410802,73.097923,PM10,25,79,47
India,Gujarat,Nandesari,"GIDC, Nandesari - Nandesari Ind. Association","24-08-2026 11:00:00",22.410802,73.097923,NO2,0,43,13
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB","24-08-2026 11:00:00",29.966942,76.875879,NH3,5,6,6
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB","24-08-2026 11:00:00",29.966942,76.875879,SO2,3,14,8
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB","24-08-2026 11:00:00",28.360699,76.93609,CO,12,21,18
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB","24-08-2026 11:00:00",28.360699,76.93609,OZONE,9,34,20
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB","24-08-2026 11:00:00",28.1485564,77.3320667,SO2,0,39,18
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB","24-08-2026 11:00:00",28.1485564,77.3320667,CO,20,121,62
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB","24-08-2026 11:00:00",28.1485564,77.3320667,OZONE,9,10,10
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB","24-08-2026 11:00:00",29.0272,77.0621,SO2,22,25,23
India,Haryana,"Yamuna Nagar","Gobind Pura, Yamuna Nagar - HSPCB","24-08-2026 11:00:00",30.1480566,77.2893471,PM10,40,105,73
India,Haryana,"Yamuna Nagar","Gobind Pura, Yamuna Nagar - HSPCB","24-08-2026 11:00:00",30.1480566,77.2893471,CO,30,51,43
India,"Jammu and Kashmir",Pampore,"Khrew, Pampore - JKPCC","24-08-2026 11:00:00",34.031606,75.009712,PM2.5,9,56,30
India,"Jammu and Kashmir",Srinagar,"Rajbagh, Srinagar - JKPCC","24-08-2026 11:00:00",34.066206,74.81982,SO2,3,4,3
India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB","24-08-2026 11:00:00",30.379589,76.778328,SO2,71,104,102
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB","24-08-2026 11:00:00",28.6701,76.9254,CO,30,34,32
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB","24-08-2026 11:00:00",28.3419248,77.319699,PM2.5,24,108,47
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB","24-08-2026 11:00:00",28.3419248,77.319699,PM10,61,119,92
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB","24-08-2026 11:00:00",28.3419248,77.319699,NO2,19,21,20
India,Gujarat,Surat,"Science Center, Surat - SMC","24-08-2026 11:00:00",21.170046,72.795405,NH3,NA,NA,NA
India,Gujarat,Surat,"Science Center, Surat - SMC","24-08-2026 11:00:00",21.170046,72.795405,CO,34,42,38
India,Gujarat,Surat,"Katargam, Surat - Nexteng Enviro","24-08-2026 11:00:00",21.217779,72.834787,NO2,8,29,15
India,Gujarat,Surat,"Katargam, Surat - Nexteng Enviro","24-08-2026 11:00:00",21.217779,72.834787,NH3,1,1,1
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB","24-08-2026 11:00:00",10.073232,76.302765,OZONE,28,29,29
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","24-08-2026 11:00:00",11.875,75.3732,PM10,76,85,79
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","24-08-2026 11:00:00",11.875,75.3732,NH3,1,1,1
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB","24-08-2026 11:00:00",8.5149093,76.9435879,PM2.5,7,17,12
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB","24-08-2026 11:00:00",8.5149093,76.9435879,NH3,1,1,1
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB","24-08-2026 11:00:00",8.5637,76.8865,OZONE,30,30,30
India,Ladakh,Leh,"Skara Yokma, Leh - LPCC","24-08-2026 11:00:00",34.147096,77.55709,NO2,NA,NA,NA
India,Ladakh,Leh,"Skara Yokma, Leh - LPCC","24-08-2026 11:00:00",34.147096,77.55709,SO2,9,10,9
India,Ladakh,Leh,"Skara Yokma, Leh - LPCC","24-08-2026 11:00:00",34.147096,77.55709,CO,187,188,187
India,Ladakh,Leh,"Skara Yokma, Leh - LPCC","24-08-2026 11:00:00",34.147096,77.55709,OZONE,10,10,10
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","24-08-2026 11:00:00",23.210494,77.425409,PM2.5,13,52,35
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","24-08-2026 11:00:00",23.210494,77.425409,OZONE,18,34,28
India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB","24-08-2026 11:00:00",23.233584,77.400574,PM2.5,17,52,35
India,"Madhya Pradesh",Damoh,"Shrivastav Colony, Damoh - MPPCB","24-08-2026 11:00:00",23.81748678,79.446246,PM2.5,2,38,16
India,"Madhya Pradesh",Damoh,"Shrivastav Colony, Damoh - MPPCB","24-08-2026 11:00:00",23.81748678,79.446246,CO,18,21,19
India,"Madhya Pradesh",Damoh,"Shrivastav Colony, Damoh - MPPCB","24-08-2026 11:00:00",23.81748678,79.446246,OZONE,NA,NA,NA
India,"Madhya Pradesh",Dewas,"Bhopal Chauraha, Dewas - MPPCB","24-08-2026 11:00:00",22.9682591,76.064118,PM10,46,92,65
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","24-08-2026 11:00:00",23.163174,79.973061,PM10,24,61,38
India,"Madhya Pradesh",Maihar,"Sahilara, Maihar - KJS Cements","24-08-2026 11:00:00",24.2613009,80.7231783,PM10,7,19,13
India,"Madhya Pradesh",Maihar,"Sahilara, Maihar - KJS Cements","24-08-2026 11:00:00",24.2613009,80.7231783,CO,27,28,27
India,"Madhya Pradesh",Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB","24-08-2026 11:00:00",23.10844,77.511428,NO2,28,82,38
India,"Madhya Pradesh",Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB","24-08-2026 11:00:00",23.10844,77.511428,SO2,3,20,7
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","24-08-2026 11:00:00",22.624758,75.675238,NH3,7,8,8
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","24-08-2026 11:00:00",22.624758,75.675238,CO,20,104,32
India,"Madhya Pradesh",Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab","24-08-2026 11:00:00",23.331731,75.045981,PM2.5,11,79,44
India,"Madhya Pradesh",Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab","24-08-2026 11:00:00",23.331731,75.045981,SO2,11,13,12
India,"Madhya Pradesh",Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab","24-08-2026 11:00:00",23.331731,75.045981,CO,NA,NA,NA
India,"Madhya Pradesh",Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab","24-08-2026 11:00:00",23.331731,75.045981,OZONE,NA,NA,NA
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","24-08-2026 11:00:00",23.838586,78.759431,NO2,8,18,12
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","24-08-2026 11:00:00",23.838586,78.759431,NH3,2,2,2
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","24-08-2026 11:00:00",23.838586,78.759431,CO,16,24,20
India,"Madhya Pradesh",Satna,"Bandhavgar Colony, Satna - Birla Cement","24-08-2026 11:00:00",24.58434363,80.8549414,SO2,NA,NA,NA
India,"Madhya Pradesh",Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB","24-08-2026 11:00:00",24.10897,82.64558,NH3,4,11,5
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","24-08-2026 11:00:00",17.336318,76.847397,PM2.5,NA,NA,NA
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","24-08-2026 11:00:00",17.336318,76.847397,CO,28,31,30
India,Karnataka,Karwar,"KHB Colony, Karwar - KSPCB","24-08-2026 11:00:00",14.816666,74.141003,PM2.5,10,38,21
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB","24-08-2026 11:00:00",12.415911,75.73505,NH3,1,1,1
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB","24-08-2026 11:00:00",12.88925,74.853,PM2.5,9,41,26
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB","24-08-2026 11:00:00",12.88925,74.853,CO,NA,NA,NA
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB","24-08-2026 11:00:00",12.88925,74.853,OZONE,34,34,34
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB","24-08-2026 11:00:00",12.733409,77.298051,PM10,13,73,36
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB","24-08-2026 11:00:00",12.733409,77.298051,NH3,NA,NA,NA
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB","24-08-2026 11:00:00",12.733409,77.298051,SO2,17,19,18
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB","24-08-2026 11:00:00",12.733409,77.298051,OZONE,19,38,27
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","24-08-2026 11:00:00",13.94,75.555917,PM2.5,26,34,33
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","24-08-2026 11:00:00",13.94,75.555917,PM10,30,48,45
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","24-08-2026 11:00:00",13.94,75.555917,OZONE,35,56,39
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","24-08-2026 11:00:00",16.7602,77.1428,NO2,1,3,3
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB","24-08-2026 11:00:00",10.073232,76.302765,NO2,NA,NA,NA
India,"Jammu and Kashmir",Srinagar,"Khunmoh, Srinagar - JKPCC","24-08-2026 11:00:00",34.06313,74.96017,SO2,3,4,4
India,"Jammu and Kashmir",Srinagar,"Khunmoh, Srinagar - JKPCC","24-08-2026 11:00:00",34.06313,74.96017,OZONE,NA,NA,NA
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB","24-08-2026 11:00:00",23.80569,86.44268,CO,11,11,11
India,Jharkhand,Jorapokhar,"Tata Stadium, Jorapokhar - JSPCB","24-08-2026 11:00:00",23.707909,86.41467,NO2,8,8,8
India,Jharkhand,Jorapokhar,"Tata Stadium, Jorapokhar - JSPCB","24-08-2026 11:00:00",23.707909,86.41467,SO2,NA,NA,NA
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB","24-08-2026 11:00:00",12.9756843,77.5660749,PM2.5,NA,NA,NA
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB","24-08-2026 11:00:00",12.9756843,77.5660749,NH3,NA,NA,NA
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB","24-08-2026 11:00:00",12.9756843,77.5660749,OZONE,NA,NA,NA
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB","24-08-2026 11:00:00",12.920984,77.584908,NH3,1,2,1
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","24-08-2026 11:00:00",12.938539,77.5901,CO,2,10,7
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB","24-08-2026 11:00:00",13.0270199,77.494094,PM2.5,10,10,10
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB","24-08-2026 11:00:00",13.0270199,77.494094,NH3,3,11,4
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB","24-08-2026 11:00:00",13.0270199,77.494094,CO,31,42,36
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB","24-08-2026 11:00:00",13.0246342,77.5080115,SO2,3,6,4
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB","24-08-2026 11:00:00",13.029152,77.585901,PM2.5,7,31,14
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB","24-08-2026 11:00:00",13.029152,77.585901,NH3,2,2,2
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB","24-08-2026 11:00:00",19.0243902,73.0406721,NH3,0,5,3
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB","24-08-2026 11:00:00",19.0243902,73.0406721,SO2,NA,NA,NA
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB","24-08-2026 11:00:00",19.0243902,73.0406721,CO,10,16,12
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","24-08-2026 11:00:00",19.309073,73.057223,PM10,31,41,34
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB","24-08-2026 11:00:00",19.786089,72.757971,PM10,28,44,37
